,row,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,# feature,class,assembly,assembly_unit,seq_type,chromosome,genomic_accession,start,end,strand,non-redundant_refseq,related_accession,name,symbol,GeneID,locus_tag,feature_interval_length,product_length,attributes
1104,CAJ67911.1,1984.876036,-0.151580255,0.533615794,-0.284062534,0.776362458,0.871201522,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,1260265,1261482,+,NA,NA,exosporium cysteine rich protein,CdeC,NA,CD630_10670,1218,405,old_locus_tag=CD1067
1105,CAJ67912.1,293.650337,2.028974036,0.683960529,2.966507495,0.00301203,0.02092033,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,1261582,1262913,-,NA,NA,putative polysaccharide biosynthesis/sporulation protein,NA,NA,CD630_10680,1332,443,old_locus_tag=CD1068
1106,CAJ67913.1,600.0905683,-1.12934254,0.446437157,-2.529678642,0.011416704,0.053821425,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,1262955,1263749,-,NA,NA,"putative histidinol phosphatase/hydrolase, PHP family",NA,NA,CD630_10690,795,264,old_locus_tag=CD1069
1107,CAJ67914.1,376.5505361,0.317227587,0.411866321,0.77021978,0.441169532,0.616073033,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,1263850,1265304,+,NA,NA,putative aminotransferase,NA,NA,CD630_10700,1455,484,old_locus_tag=CD1070
1108,CAJ67915.1,632.8066867,-0.766748006,0.305343092,-2.511103173,0.012035452,0.055811642,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,1265333,1265542,+,NA,NA,"uncharacterised protein, UPF0291 protein family",NA,NA,CD630_10710,210,69,old_locus_tag=CD1071
1109,CAJ67916.1,1284.622771,-0.572089998,0.26671364,-2.144959658,0.031956073,0.108933132,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,1265562,1266956,+,NA,NA,"putative aminopeptidase I, M18 family",NA,NA,CD630_10720,1395,464,old_locus_tag=CD1072
1110,CAJ67917.1,229.0904813,-0.4719609,0.486926362,-0.96926545,0.332412763,0.513388422,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,1267223,1267948,+,NA,NA,"Transcriptional regulator, GntR family",NA,NA,CD630_10730,726,241,old_locus_tag=CD1073
1111,CAJ67918.1,110.8588953,-0.322500727,0.573835754,-0.562008772,0.574110043,0.726722083,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,1267974,1268384,+,NA,NA,"PTS system, mannose/fructose/sorbose IIA component",NA,NA,CD630_10740,411,136,old_locus_tag=CD1074
1112,CAJ67919.1,286.8294335,-0.665395653,0.574426338,-1.1583655,0.246714912,0.426196269,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,1268388,1269131,+,NA,NA,"membrane complex biogenesis protein, btpa family",NA,NA,CD630_10750,744,247,old_locus_tag=CD1075
1113,CAJ67920.1,221.3837181,-0.605214272,0.46138924,-1.311721687,0.189614057,0.361830535,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,1269131,1269601,+,NA,NA,"PTS system, mannose/fructose/sorbose IIB component",NA,NA,CD630_10760,471,156,old_locus_tag=CD1076
1114,CAJ67921.1,211.8852293,-0.711947972,0.696267165,-1.02252125,0.30653426,0.49178974,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,1269612,1270376,+,NA,NA,"PTS system, mannose/fructose/sorbose IIC component",NA,NA,CD630_10770,765,254,old_locus_tag=CD1077
1115,CAJ67922.1,356.2470952,-0.772235215,0.611611562,-1.262623637,0.206724469,0.379760495,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,1270360,1271202,+,NA,NA,"PTS system, mannose/fructose/sorbose IID component",NA,NA,CD630_10780,843,280,old_locus_tag=CD1078
1116,CAJ67923.1,4138.745672,0.339803295,0.292622494,1.161234362,0.245546604,0.424574278,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,1271362,1272267,-,NA,NA,"Transcriptional regulator, LysR family",NA,NA,CD630_10790,906,301,old_locus_tag=CD1079
1117,CAJ67924.1,673.8602147,0.062409852,0.267403607,0.233391961,0.815457055,0.894720062,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,1272629,1273363,+,NA,NA,putative lipoprotein,NA,NA,CD630_10800,735,244,old_locus_tag=CD1080
1118,CAJ67925.1,784.6709312,-0.233445723,0.389396154,-0.599507007,0.548834839,0.707536278,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,1273574,1274755,+,NA,NA,Molybdenum cofactor biosynthesis protein,moeA,NA,CD630_10810,1182,393,old_locus_tag=CD1081
1119,CAJ67926.1,35.4341692,-0.179913313,0.638208494,-0.281903663,0.77801738,0.872265397,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,1274778,1275311,+,NA,NA,Molybdopterin-guanine dinucleotide biosynthesis protein B,mobB,NA,CD630_10820,534,177,old_locus_tag=CD1082
1120,CAJ67927.1,150.2358409,-0.720422785,0.469852581,-1.533295365,0.125203096,0.274586411,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,1275430,1275705,+,NA,NA,"PTS system, IIB component",NA,NA,CD630_10830,276,91,old_locus_tag=CD1083
1121,CAJ67928.1,3583.761868,-0.670138502,0.385723299,-1.737355521,0.082324437,0.207605631,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,1275960,1277660,+,NA,NA,"ABC-type transport system, multidrug-family ATP-binding/permease protein",NA,NA,CD630_10840,1701,566,old_locus_tag=CD1084
1122,CAJ67929.1,14110.54898,-0.383911873,0.687719296,-0.558239205,0.576681053,0.727698241,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,1278023,1279210,+,NA,NA,putative membrane protein,NA,NA,CD630_10850,1188,395,old_locus_tag=CD1085
1123,CAJ67930.2,15921.74208,-0.508769332,0.628683923,-0.809260923,0.418365078,0.593177909,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,1279270,1280433,+,NA,NA,"putative peptidase, M20D family",NA,NA,CD630_10860,1164,387,old_locus_tag=CD1086
1124,CAJ67931.1,291.0147631,-1.045525391,0.76231381,-1.371515741,0.17021424,0.337511042,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,1280584,1281387,+,NA,NA,"putative zinc/iron transporter, ZupT subfamiliy",zupT,NA,CD630_10870,804,267,old_locus_tag=CD1087
1125,CAJ67932.1,108.3093938,-0.279234936,0.651548096,-0.428571486,0.6682351,0.793195993,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,1281482,1282042,+,NA,NA,conserved hypothetical protein,NA,NA,CD630_10880,561,186,old_locus_tag=CD1088
1126,CAJ67933.1,70.98003782,-0.437070761,0.376074818,-1.162190981,0.245157898,0.424574278,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,1282293,1283006,+,NA,NA,Two-component response regulator VirR-like,rgbR,NA,CD630_10890,714,237,old_locus_tag=CD1089
1127,CAJ67935.1,7959.927402,-0.035734278,0.491962066,-0.072636246,0.942095583,0.969596288,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,1284507,1285700,-,NA,NA,"Integrase Tn1549-like, CTn4-Orf34",int1,NA,CD630_10910,1194,397,old_locus_tag=CD1091
1128,CAJ67936.1,15.20762701,1.916565288,0.761224496,2.517739901,0.011811051,0.055138095,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,1285780,1285983,-,NA,NA,"Excisionase Tn1549-like, CTn4-Orf33",xis1,NA,CD630_10920,204,67,old_locus_tag=CD1092
1129,CAJ67937.1,16.25092688,2.667475009,1.051461923,2.536920216,0.011183244,0.053095315,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,1286405,1286662,-,NA,NA,"putative conjugative transposon protein Tn1549-like, CTn4-Orf32",NA,NA,CD630_10921,258,85,old_locus_tag=CD1092A
1130,CAJ67938.1,42.74206386,1.807376593,0.723675861,2.497494652,0.012507435,0.057076743,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,1286643,1287083,-,NA,NA,"putative RNA polymerase sigma factor Tn1549-like,CTn4-Orf31",NA,NA,CD630_10940,441,146,old_locus_tag=CD1094
1131,CAJ67939.2,742.6624792,-0.051654427,0.217532384,-0.237456264,0.812302845,0.894392762,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,1287556,1288329,-,NA,NA,"ABC-type transport system, multidrug-family permease Tn1549-like, CTn4-Orf30",NA,NA,CD630_10950,774,257,old_locus_tag=CD1095
1132,CAJ67940.1,525.8192874,-0.093638113,0.261957063,-0.357455958,0.720750492,0.830703089,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,1288335,1289144,-,NA,NA,"ABC-type transport system, multidrug-family permease Tn1549-like, CTn4-Orf29",NA,NA,CD630_10960,810,269,old_locus_tag=CD1096
1133,CAJ67941.1,1535.9765,-0.549221401,0.382575453,-1.435589757,0.151119111,0.313413417,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,1289137,1290063,-,NA,NA,"ABC-type transport system, multidrug-family ATP-binding protein Tn1549-like, CTn4-Orf28",NA,NA,CD630_10970,927,308,old_locus_tag=CD1097
1134,CAJ67942.1,632.8673438,-0.316150302,0.454700904,-0.695292882,0.486871774,0.656133712,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,1290200,1291117,-,NA,NA,"Two-component sensor histidine kinase,Tn1549-like, CTn4-Orf27",NA,NA,CD630_10980,918,305,old_locus_tag=CD1098
1135,CAJ67943.1,198.9416541,0.050908137,0.4013267,0.126849613,0.899059427,0.940202825,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,1291124,1291816,-,NA,NA,"Two-component response regulator,Tn1549-like,CTn4-Orf26",NA,NA,CD630_10990,693,230,old_locus_tag=CD1099
1136,CAJ67944.1,27.9620829,-0.171627931,0.674883813,-0.254307375,0.799258103,0.88508929,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,1291809,1292030,-,NA,NA,"putative conjugative transposon protein Tn1549-like, CTn4-Orf25",NA,NA,CD630_10991,222,73,old_locus_tag=CD1099A
1137,CAJ67945.1,1.51381669,2.796261955,2.741766894,1.019875892,0.307787325,NA,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,1292159,1292512,+,NA,NA,"Transcriptional regulator, HTH-type Tn1549-like,CTn4-Orf24",NA,NA,CD630_11000,354,117,old_locus_tag=CD1100
1138,CAJ67946.1,0.195623821,-1.140798178,4.080472857,-0.279574995,0.779803594,NA,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,1292761,1293090,+,NA,NA,"putative mobilization protein Tn1549-like,CTn4-Orf23",NA,NA,CD630_11010,330,109,old_locus_tag=CD1101
1139,CAJ67947.1,1.31103803,-1.135145236,2.88251373,-0.39380393,0.693725803,NA,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,1293051,1294400,+,NA,NA,"putative endonuclease relaxase Tn1549-like,CTn4-Orf22",NA,NA,CD630_11020,1350,449,old_locus_tag=CD1102
1140,CAJ67948.1,205.1079635,-0.809807208,0.373624896,-2.167433745,0.030201797,0.104786364,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,1294493,1294723,+,NA,NA,"putative conjugative transposon protein Tn1549-like, CTn4-Orf21",NA,NA,CD630_11030,231,76,old_locus_tag=CD1103
1141,CAJ67949.1,605.5891395,-0.352115537,0.370313948,-0.950856803,0.341677073,0.523546574,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,1294745,1294924,+,NA,NA,"putative conjugative transposon protein Tn1549-like, CTn4-Orf20",NA,NA,CD630_11031,180,59,old_locus_tag=CD1103A
1142,CAJ67950.1,1235.795552,-0.430591971,0.280801638,-1.533438246,0.125167911,0.274586411,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,1295107,1295526,+,NA,NA,"putative conjugative transposon protein Tn1549-like, CTn4-Orf19",NA,NA,CD630_11040,420,139,old_locus_tag=CD1104
1143,CAJ67951.1,110.4591626,-0.225564057,0.534740494,-0.421819667,0.673156649,0.796504429,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,1295704,1296069,-,NA,NA,"putative conjugative transposon protein Tn1549-like, CTn4-Orf18",NA,NA,CD630_11041,366,121,old_locus_tag=CD1104A
1144,CAJ67952.1,38.03742296,0.038122968,0.518465013,0.073530455,0.94138401,0.96940295,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,1296066,1296272,-,NA,NA,"putative conjugative transposon protein Tn1549-like, CTn4-Orf17",NA,NA,CD630_11042,207,68,old_locus_tag=CD1104B
1145,CAJ67953.1,32.37127543,-0.688190222,0.587273202,-1.171839988,0.241261305,0.420305576,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,1296275,1300306,-,NA,NA,"putative antirestriction protein Tn1549-like,CTn4-Orf16",NA,NA,CD630_11050,4032,1343,old_locus_tag=CD1105
1146,CAJ67954.1,5.726861198,-0.630129818,1.169049146,-0.539010545,0.589879578,0.735101885,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,1300439,1302529,-,NA,NA,"DNA topoisomerase III; Tn1549-like, CTn4-Orf15",topB,NA,CD630_11060,2091,696,old_locus_tag=CD1106
1147,CAJ67955.1,0.642550151,2.68158888,3.9741176,0.674763344,0.499826133,NA,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,1302546,1302734,-,NA,NA,"putative conjugative transposon protein Tn1549-like, CTn4-Orf14",NA,NA,CD630_11061,189,62,old_locus_tag=CD1106A
1148,CAJ67956.1,2.969064819,-0.756502759,1.607975511,-0.47046908,0.63801992,0.770871326,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,1302731,1303465,-,NA,NA,"putative cell surface protein Tn1549-like,CTn4-Orf13",NA,NA,CD630_11070,735,244,old_locus_tag=CD1107
1149,CAJ67957.1,2.413754338,-0.394784995,2.113377193,-0.186802903,0.851815171,NA,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,1303449,1303706,-,NA,NA,"putative conjugative transposon protein Tn1549-like, CTn4-Orf12",NA,NA,CD630_11071,258,85,old_locus_tag=CD1107A
1150,CAJ67958.1,1.498777956,0.958504359,2.309180261,0.415084251,0.678080228,NA,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,1303738,1305678,-,NA,NA,"putative conjugative transposon protein Tn1549-like, CTn4-Orf11",NA,NA,CD630_11080,1941,646,old_locus_tag=CD1108
1151,CAJ67959.1,2.363435539,3.505100123,1.963140629,1.785455444,0.074187472,NA,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,1305705,1306664,-,NA,NA,"DNA-methyltransferase, cytosine-N4-specific; Tn1549-like, CTn4-Orf10",NA,NA,CD630_11090,960,319,old_locus_tag=CD1109
1152,CAJ67960.1,6.022233659,1.713672148,1.447535674,1.183854864,0.23647052,0.41528172,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,1306661,1309090,-,NA,NA,"putative hydrolase Tn1549-like, CTn4-Orf9",NA,NA,CD630_11100,2430,809,old_locus_tag=CD1110
1153,CAJ67961.1,0.705588228,2.83712231,3.967308573,0.715125193,0.474531688,NA,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,1309038,1309442,-,NA,NA,"putative conjugative transposon protein Tn1549-like, CTn4-Orf8",NA,NA,CD630_11110,405,134,old_locus_tag=CD1111
1154,CAJ67962.1,4.654346762,1.811307324,1.24568471,1.454065631,0.145928111,0.305212354,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,1309464,1310333,-,NA,NA,"putative membrane protein Tn1549-like,CTn4-Orf7",NA,NA,CD630_11120,870,289,old_locus_tag=CD1112
1155,CAJ67963.1,0.907237035,3.215573513,3.7653212,0.853997134,0.393106577,NA,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,1310350,1310565,-,NA,NA,"putative conjugative transposon protein Tn1549-like, CTn4-Orf6",NA,NA,CD630_11130,216,71,old_locus_tag=CD1113
1156,CAJ67964.1,0.415832191,2.1076928,4.006444504,0.526075626,0.598835663,NA,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,1310689,1310808,-,NA,NA,"putative conjugative transposon protein Tn1549-like, CTn4-Orf5",NA,NA,CD630_11140,120,39,old_locus_tag=CD1114
1157,CAJ67965.1,7.984280302,3.417149266,1.355327679,2.52127166,0.011693154,0.054656636,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,1310925,1312712,-,NA,NA,"putative conjugative transfer protein Tn1549-like, CTn4-Orf4",NA,NA,CD630_11150,1788,595,old_locus_tag=CD1115
1158,CAJ67966.1,1.178344039,1.243011581,2.359093448,0.526902223,0.59826149,NA,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,1312709,1313185,-,NA,NA,"putative conjugative transposon protein Tn1549-like, CTn4-Orf3",NA,NA,CD630_11160,477,158,old_locus_tag=CD1116
1159,CAJ67967.1,0.557707104,-1.036033839,4.041515228,-0.256347875,0.797682233,NA,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,1313268,1313486,-,NA,NA,"putative conjugative transposon protein Tn1549-like, CTn4-Orf2",NA,NA,CD630_11170,219,72,old_locus_tag=CD1117
1160,CAJ67968.1,12.48805257,-1.120551274,0.972579593,-1.152143519,0.249262103,0.429209572,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,1313507,1314481,-,NA,NA,"putative conjugative transposon protein Tn1549-like, CTn4-Orf1",NA,NA,CD630_11180,975,324,old_locus_tag=CD1118
1161,CAJ67969.1,6.711712052,0.65980914,1.2703204,0.519403719,0.603479238,0.744941694,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,1315171,1315860,+,NA,NA,putative lipoprotein,NA,NA,CD630_11190,690,229,old_locus_tag=CD1119
1162,CAJ67970.1,1310.60994,0.544617548,0.298687244,1.823370625,0.068247276,0.182683598,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,1316081,1318453,+,NA,NA,Formate acetyltransferase (Pyruvate formate-lyase),pflD,NA,CD630_11200,2373,790,old_locus_tag=CD1120
1163,CAJ67971.1,214.0182399,1.570523221,0.460083145,3.413563911,0.000641191,0.006611949,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,1318468,1319370,+,NA,NA,Pyruvate formate-lyase 2-activating enzyme,pflC,NA,CD630_11210,903,300,old_locus_tag=CD1121
1164,CAJ67972.1,401.2947677,-0.219685378,0.373052844,-0.588885412,0.555938144,0.713027303,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,1319390,1319941,+,NA,NA,"Transcriptional regulator, RmlC-type",NA,NA,CD630_11220,552,183,old_locus_tag=CD1122
1165,CAJ67973.1,126.28728,2.753675004,0.948347928,2.90365479,0.003688346,0.024252676,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,1320105,1320977,+,NA,NA,putative phosphoesterase,NA,NA,CD630_11230,873,290,old_locus_tag=CD1123
1166,CAJ67974.1,389.0634521,0.484697054,0.333562102,1.453093897,0.146197685,0.305603518,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,1321141,1322121,+,NA,NA,uncharacterised protein,NA,NA,CD630_11240,981,326,old_locus_tag=CD1124
1167,CAJ67975.1,970.7835924,-0.182047197,0.280052817,-0.650045939,0.515662548,0.681779554,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,1322622,1322843,+,NA,NA,conserved hypothetical protein,NA,NA,CD630_11241,222,73,old_locus_tag=CD1124A
1168,CAJ67976.1,14172.11237,-0.649606175,0.27671855,-2.347533892,0.018898154,0.077134471,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,1323349,1324218,+,NA,NA,Nitroreductase-family protein,NA,NA,CD630_11250,870,289,old_locus_tag=CD1125
1169,CAJ67977.1,1424.092243,-2.010497734,0.254752511,-7.89196435,2.97E-15,1.38E-12,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,1324444,1325310,+,NA,NA,"Transcriptional regulator, AraC family",NA,NA,CD630_11260,867,288,old_locus_tag=CD1126
1170,CAJ67978.1,12.5246712,0.739897533,0.910680255,0.812466867,0.416523791,0.591927476,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,1325502,1325699,+,NA,NA,"Transcriptional regulator, HTH-type",NA,NA,CD630_11261,198,65,old_locus_tag=CD1126A
1171,CAJ67979.1,131.3845729,-0.495873388,0.437847074,-1.132526439,0.257413175,0.437933628,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,1325702,1326145,+,NA,NA,putative membrane protein,NA,NA,CD630_11270,444,147,old_locus_tag=CD1127
1172,CAJ67980.1,1571.132596,0.025399256,0.266033396,0.095473938,0.92393839,0.957832517,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,1326574,1329222,+,NA,NA,DNA polymerase I (POLI),polA,NA,CD630_11280,2649,882,old_locus_tag=CD1128
1173,CAJ67981.1,124.4042865,-0.118644609,0.31241131,-0.37977053,0.70411576,0.819954873,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,1329231,1329833,+,NA,NA,Dephospho-CoA kinase (Dephosphocoenzyme A kinase),coaE,NA,CD630_11290,603,200,old_locus_tag=CD1129
1174,CAJ67982.1,281.9311265,0.070224819,0.308224758,0.227836398,0.819773429,0.896543939,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,1329826,1330380,+,NA,NA,putative lytic transglycosylase-like protein,NA,NA,CD630_11300,555,184,old_locus_tag=CD1130
1175,CAJ67983.1,980.2104054,0.333454133,0.307808987,1.083315129,0.278668572,0.463030096,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,1330380,1332095,+,NA,NA,putative solute-binding lipoprotein,NA,NA,CD630_11310,1716,571,old_locus_tag=CD1131
